12|HMT1|B|HINO MOTORS MANUFACTURING (THAILAND) LIMITED|B|BANGPAKONG|D8|1|1B HMT1BD8C0176|2023103018|30/10/2023|16:20|30/10/2023|20:10|PSX|18|EB01|05|||||||||||||PSX-18|722E-B-BL|30/10/2023|20:10|30/10/2023|22:51||2|42140-0KR20-00|AXLE ASSY RR|J562||5|5|1|||30/10/2023|16:20|30/10/2023|00:28|30/10/2023|00:28||28/10/2023|07:30|3010|||
13|HMT1|B|HINO MOTORS MANUFACTURING (THAILAND) LIMITED|B|BANGPAKONG|D8|1|1B HMT1BD8C0177|2023103019|30/10/2023|16:20|30/10/2023|20:10|PSX|19|EB01|05|||||||||||||PSX-19|722E-B-BL|30/10/2023|20:10|31/10/2023|00:30||1|42140-0KR30-00|AXLE ASSY RR|J563||5|5|1|||30/10/2023|16:20|30/10/2023|00:28|30/10/2023|00:28||28/10/2023|07:30|3010|||
14|HMT1|B|HINO MOTORS MANUFACTURING (THAILAND) LIMITED|B|BANGPAKONG|D8|1|1B HMT1BD8C0177|2023103019|30/10/2023|16:20|30/10/2023|20:10|PSX|19|EB01|05|||||||||||||PSX-19|722E-B-BL|30/10/2023|20:10|31/10/2023|00:30||2|42150-0K620-00|AXLE ASSY RR|J564||5|5|1|||30/10/2023|16:20|30/10/2023|00:28|30/10/2023|00:28||28/10/2023|07:30|3010|||
15|HMT1|B|HINO MOTORS MANUFACTURING (THAILAND) LIMITED|B|BANGPAKONG|D8|1|1B HMT1BD8C0178|2023103020|30/10/2023|16:20|30/10/2023|20:10|PSX|20|EB01|05|||||||||||||PSX-20|722E-B-BL|30/10/2023|20:10|31/10/2023|01:08||1|41110-0KA90-00|CARRIER ASSY DIFFERENTIAL|I352||24|24|1|||30/10/2023|16:20|30/10/2023|00:28|30/10/2023|00:28||28/10/2023|07:30|3010|||
16|HMT1|B|HINO MOTORS MANUFACTURING (THAILAND) LIMITED|B|BANGPAKONG|D8|1|1B HMT1BD8C0178|2023103020|30/10/2023|16:20|30/10/2023|20:10|PSX|20|EB01|05|||||||||||||PSX-20|722E-B-BL|30/10/2023|20:10|31/10/2023|01:08||2|41110-0KB00-00|CARRIER ASSY DIFFERENTIAL|I353||24|24|1|||30/10/2023|16:20|30/10/2023|00:28|30/10/2023|00:28||28/10/2023|07:30|3010|||
17|HMT1|B|HINO MOTORS MANUFACTURING (THAILAND) LIMITED|B|BANGPAKONG|D8|1|1B HMT1BD8C0179|2023103021|30/10/2023|20:08|30/10/2023|21:55|PSX|21|EB01|06|||||||||||||PSX-21|722E-B-BL|30/10/2023|21:55|31/10/2023|01:46||1|42140-0KR20-00|AXLE ASSY RR|J562||5|5|1|||30/10/2023|20:08|30/10/2023|04:16|30/10/2023|04:16||28/10/2023|07:30|3010|||
18|HMT1|B|HINO MOTORS MANUFACTURING (THAILAND) LIMITED|B|BANGPAKONG|D8|1|1B HMT1BD8C0179|2023103021|30/10/2023|20:08|30/10/2023|21:55|PSX|21|EB01|06|||||||||||||PSX-21|722E-B-BL|30/10/2023|21:55|31/10/2023|01:46||2|42140-0KR30-00|AXLE ASSY RR|J563||5|5|1|||30/10/2023|20:08|30/10/2023|04:16|30/10/2023|04:16||28/10/2023|07:30|3010|||
19|HMT1|B|HINO MOTORS MANUFACTURING (THAILAND) LIMITED|B|BANGPAKONG|D8|1|1B HMT1BD8C0180|2023103022|30/10/2023|20:08|30/10/2023|21:55|PSX|22|EB01|06|||||||||||||PSX-22|722E-B-BL|30/10/2023|21:55|31/10/2023|02:25||1|41110-0KA90-00|CARRIER ASSY DIFFERENTIAL|I352||24|24|1|||30/10/2023|20:08|30/10/2023|04:16|30/10/2023|04:16||28/10/2023|07:30|3010|||
20|HMT1|B|HINO MOTORS MANUFACTURING (THAILAND) LIMITED|B|BANGPAKONG|D8|1|1B HMT1BD8C0180|2023103022|30/10/2023|20:08|30/10/2023|21:55|PSX|22|EB01|06|||||||||||||PSX-22|722E-B-BL|30/10/2023|21:55|31/10/2023|02:25||2|42140-0KR30-00|AXLE ASSY RR|J563||5|5|1|||30/10/2023|20:08|30/10/2023|04:16|30/10/2023|04:16||28/10/2023|07:30|3010|||
21|HMT1|B|HINO MOTORS MANUFACTURING (THAILAND) LIMITED|B|BANGPAKONG|D8|1|1B HMT1BD8C0181|2023103023|30/10/2023|20:08|30/10/2023|21:55|PSX|23|EB01|06|||||||||||||PSX-23|722E-B-BL|30/10/2023|21:55|31/10/2023|03:13||1|42140-0KR20-00|AXLE ASSY RR|J562||5|5|1|||30/10/2023|20:08|30/10/2023|04:16|30/10/2023|04:16||28/10/2023|07:30|3010|||
22|HMT1|B|HINO MOTORS MANUFACTURING (THAILAND) LIMITED|B|BANGPAKONG|D8|1|1B HMT1BD8C0181|2023103023|30/10/2023|20:08|30/10/2023|21:55|PSX|23|EB01|06|||||||||||||PSX-23|722E-B-BL|30/10/2023|21:55|31/10/2023|03:13||2|42150-0K620-00|AXLE ASSY RR|J564||5|5|1|||30/10/2023|20:08|30/10/2023|04:16|30/10/2023|04:16||28/10/2023|07:30|3010|||
23|HMT1|B|HINO MOTORS MANUFACTURING (THAILAND) LIMITED|B|BANGPAKONG|D8|1|1B HMT1BD8C0182|2023103024|30/10/2023|22:50|31/10/2023|01:30|PSX|24|EB01|07|||||||||||||PSX-24|722E-B-BL|31/10/2023|01:30|31/10/2023|03:51||1|41110-0KA90-00|CARRIER ASSY DIFFERENTIAL|I352||24|24|1|||30/10/2023|22:50|30/10/2023|06:58|30/10/2023|06:58||28/10/2023|07:30|3010|||
24|HMT1|B|HINO MOTORS MANUFACTURING (THAILAND) LIMITED|B|BANGPAKONG|D8|1|1B HMT1BD8C0182|2023103024|30/10/2023|22:50|31/10/2023|01:30|PSX|24|EB01|07|||||||||||||PSX-24|722E-B-BL|31/10/2023|01:30|31/10/2023|03:51||2|42140-0KR30-00|AXLE ASSY RR|J563||5|5|1|||30/10/2023|22:50|30/10/2023|06:58|30/10/2023|06:58||28/10/2023|07:30|3010|||
25|HMT1|B|HINO MOTORS MANUFACTURING (THAILAND) LIMITED|B|BANGPAKONG|D1|1|1B HMT1BD1B1940|2023103101|30/10/2023|23:20|31/10/2023|07:30|PSG|09|EB66|01|||||||||||||PSG-09|722E-B-PK|31/10/2023|07:30|31/10/2023|14:26||1|42035-04010-00|DEFLECTOR SUB-ASSY BREATHER PLUG OIL|A520||300|300|1|||30/10/2023|23:20|30/10/2023|15:00|30/10/2023|15:00||30/10/2023|07:30|3110|||
26|HMT1|B|HINO MOTORS MANUFACTURING (THAILAND) LIMITED|B|BANGPAKONG|D1|1|1B HMT1BD1B1940|2023103101|30/10/2023|23:20|31/10/2023|07:30|PSG|09|EB66|01|||||||||||||PSG-09|722E-B-PK|31/10/2023|07:30|31/10/2023|14:26||2|42127-0K010-00|ATTACHMENT BRAKE TUBE CLAMP NO1|A522||500|500|1|||30/10/2023|23:20|30/10/2023|15:00|30/10/2023|15:00||30/10/2023|07:30|3110|||
27|HMT1|B|HINO MOTORS MANUFACTURING (THAILAND) LIMITED|B|BANGPAKONG|D1|1|1B HMT1BD1B1940|2023103101|30/10/2023|23:20|31/10/2023|07:30|PSG|09|EB66|01|||||||||||||PSG-09|722E-B-PK|31/10/2023|07:30|31/10/2023|14:26||3|42127-KK010-00|ATTACHMENT  BRAKE TUBE CLAMP  NO.1|I485||150|150|1|||30/10/2023|23:20|30/10/2023|15:00|30/10/2023|15:00||30/10/2023|07:30|3110|||
28|HMT1|B|HINO MOTORS MANUFACTURING (THAILAND) LIMITED|B|BANGPAKONG|D1|1|1B HMT1BD1B1940|2023103101|30/10/2023|23:20|31/10/2023|07:30|PSG|09|EB66|01|||||||||||||PSG-09|722E-B-PK|31/10/2023|07:30|31/10/2023|14:26||4|42141-0K010-00|ATTACHMENT SKID CONTROL WIRE NO1|A524||400|400|1|||30/10/2023|23:20|30/10/2023|15:00|30/10/2023|15:00||30/10/2023|07:30|3110|||
29|HMT1|B|HINO MOTORS MANUFACTURING (THAILAND) LIMITED|B|BANGPAKONG|D1|1|1B HMT1BD1B1940|2023103101|30/10/2023|23:20|31/10/2023|07:30|PSG|09|EB66|01|||||||||||||PSG-09|722E-B-PK|31/10/2023|07:30|31/10/2023|14:26||5|42141-0K020-00|ATTACHMENT SKID CONTROL WIRE NO1|A525||600|600|1|||30/10/2023|23:20|30/10/2023|15:00|30/10/2023|15:00||30/10/2023|07:30|3110|||
30|HMT1|B|HINO MOTORS MANUFACTURING (THAILAND) LIMITED|B|BANGPAKONG|D1|1|1B HMT1BD1B1940|2023103101|30/10/2023|23:20|31/10/2023|07:30|PSG|09|EB66|01|||||||||||||PSG-09|722E-B-PK|31/10/2023|07:30|31/10/2023|14:26||6|48720-0K030-00|ARM ASSY LWR CONTROL|B069||2|28|14|||30/10/2023|23:20|30/10/2023|15:00|30/10/2023|15:00||30/10/2023|07:30|3110|||
31|HMT1|B|HINO MOTORS MANUFACTURING (THAILAND) LIMITED|B|BANGPAKONG|D1|1|1B HMT1BD1B1940|2023103101|30/10/2023|23:20|31/10/2023|07:30|PSG|09|EB66|01|||||||||||||PSG-09|722E-B-PK|31/10/2023|07:30|31/10/2023|14:26||7|90080-34017-00|PLUG SEAT|A540||200|200|1|||30/10/2023|23:20|30/10/2023|15:00|30/10/2023|15:00||30/10/2023|07:30|3110|||
32|HMT1|B|HINO MOTORS MANUFACTURING (THAILAND) LIMITED|B|BANGPAKONG|D1|1|1B HMT1BD1B1940|2023103101|30/10/2023|23:20|31/10/2023|07:30|PSG|09|EB66|01|||||||||||||PSG-09|722E-B-PK|31/10/2023|07:30|31/10/2023|14:26||8|90080-34019-00|PLUG SEAT|A541||72|144|2|||30/10/2023|23:20|30/10/2023|15:00|30/10/2023|15:00||30/10/2023|07:30|3110|||
33|HMT1|B|HINO MOTORS MANUFACTURING (THAILAND) LIMITED|B|BANGPAKONG|D1|1|1B HMT1BD1B1940|2023103101|30/10/2023|23:20|31/10/2023|07:30|PSG|09|EB66|01|||||||||||||PSG-09|722E-B-PK|31/10/2023|07:30|31/10/2023|14:26||9|90178-T0075-00|NUT FLANGE|D468||1000|1000|1|||30/10/2023|23:20|30/10/2023|15:00|30/10/2023|15:00||30/10/2023|07:30|3110|||
34|HMT1|B|HINO MOTORS MANUFACTURING (THAILAND) LIMITED|B|BANGPAKONG|D1|1|1B HMT1BD1B1940|2023103101|30/10/2023|23:20|31/10/2023|07:30|PSG|09|EB66|01|||||||||||||PSG-09|722E-B-PK|31/10/2023|07:30|31/10/2023|14:26||10|90208-T0001-00|WASHER CONICAL SPRING|D469||200|400|2|||30/10/2023|23:20|30/10/2023|15:00|30/10/2023|15:00||30/10/2023|07:30|3110|||
35|HMT1|B|HINO MOTORS MANUFACTURING (THAILAND) LIMITED|B|BANGPAKONG|D1|1|1B HMT1BD1B1940|2023103101|30/10/2023|23:20|31/10/2023|07:30|PSG|09|EB66|01|||||||||||||PSG-09|722E-B-PK|31/10/2023|07:30|31/10/2023|14:26||11|90301-T0043-00|RING O|D470||2000|2000|1|||30/10/2023|23:20|30/10/2023|15:00|30/10/2023|15:00||30/10/2023|07:30|3110|||
36|HMT1|B|HINO MOTORS MANUFACTURING (THAILAND) LIMITED|B|BANGPAKONG|D8|1|1B HMT1BD8C0183|2023103101|30/10/2023|22:50|31/10/2023|01:30|PSX|01|EB01|07|||||||||||||PSX-01|722E-B-BL|31/10/2023|01:30|31/10/2023|07:30||1|42140-0KR20-00|AXLE ASSY RR|J562||5|5|1|||30/10/2023|22:50|30/10/2023|06:58|30/10/2023|06:58||28/10/2023|07:30|3110|||
37|HMT1|B|HINO MOTORS MANUFACTURING (THAILAND) LIMITED|B|BANGPAKONG|D8|1|1B HMT1BD8C0183|2023103101|30/10/2023|22:50|31/10/2023|01:30|PSX|01|EB01|07|||||||||||||PSX-01|722E-B-BL|31/10/2023|01:30|31/10/2023|07:30||2|42140-0KR30-00|AXLE ASSY RR|J563||5|5|1|||30/10/2023|22:50|30/10/2023|06:58|30/10/2023|06:58||28/10/2023|07:30|3110|||
38|HMT1|B|HINO MOTORS MANUFACTURING (THAILAND) LIMITED|B|BANGPAKONG|D9|1|1B HMT1BD9A2588|2023103101|31/10/2023|01:00|31/10/2023|02:40|PSX|03|EB01|08|||||||||||||PSX-03|722E-B-BL|31/10/2023|02:40|31/10/2023|08:46||1|41110-0KA90-00|CARRIER ASSY  DIFFERENTIAL|I352||20|20|1|||31/10/2023|01:00|30/10/2023|07:00|30/10/2023|07:00||28/10/2023|07:30|3110|||
39|HMT1|B|HINO MOTORS MANUFACTURING (THAILAND) LIMITED|B|BANGPAKONG|DZ|1|1B HMT1BDZA0127|2023103101|30/10/2023|11:01|30/10/2023|19:45|PSG|01|EB66|02|||||||||||||PSG-01|722E-B-PK|30/10/2023|19:45|31/10/2023|07:30||1|42139-0K020-00|DEFLECTOR  RR AXLE HOUSING OIL|C235||20|20|1|||30/10/2023|11:01|30/10/2023|02:41|30/10/2023|02:41||28/10/2023|07:30|3110|||
40|HMT1|B|HINO MOTORS MANUFACTURING (THAILAND) LIMITED|B|BANGPAKONG|DZ|1|1B HMT1BDZA0127|2023103101|30/10/2023|11:01|30/10/2023|19:45|PSG|01|EB66|02|||||||||||||PSG-01|722E-B-PK|30/10/2023|19:45|31/10/2023|07:30||2|42139-KK010-00|DEFLECTOR  RR AXLE HOUSING OIL|I486||6|348|58|||30/10/2023|11:01|30/10/2023|02:41|30/10/2023|02:41||28/10/2023|07:30|3110|||
41|HMT1|B|HINO MOTORS MANUFACTURING (THAILAND) LIMITED|B|BANGPAKONG|D1|1|1B HMT1BD1B1941|2023103102|31/10/2023|11:01|31/10/2023|19:45|PSG|21|EB66|02|||||||||||||PSG-21|722E-B-PK|31/10/2023|19:45|01/11/2023|02:26||1|42035-04010-00|DEFLECTOR SUB-ASSY BREATHER PLUG OIL|A520||300|300|1|||31/10/2023|11:01|31/10/2023|02:41|31/10/2023|02:41||30/10/2023|07:30|3110|||
42|HMT1|B|HINO MOTORS MANUFACTURING (THAILAND) LIMITED|B|BANGPAKONG|D1|1|1B HMT1BD1B1941|2023103102|31/10/2023|11:01|31/10/2023|19:45|PSG|21|EB66|02|||||||||||||PSG-21|722E-B-PK|31/10/2023|19:45|01/11/2023|02:26||2|42127-KK010-00|ATTACHMENT  BRAKE TUBE CLAMP  NO.1|I485||150|150|1|||31/10/2023|11:01|31/10/2023|02:41|31/10/2023|02:41||30/10/2023|07:30|3110|||
43|HMT1|B|HINO MOTORS MANUFACTURING (THAILAND) LIMITED|B|BANGPAKONG|D1|1|1B HMT1BD1B1941|2023103102|31/10/2023|11:01|31/10/2023|19:45|PSG|21|EB66|02|||||||||||||PSG-21|722E-B-PK|31/10/2023|19:45|01/11/2023|02:26||3|42141-0K020-00|ATTACHMENT SKID CONTROL WIRE NO1|A525||600|600|1|||31/10/2023|11:01|31/10/2023|02:41|31/10/2023|02:41||30/10/2023|07:30|3110|||
44|HMT1|B|HINO MOTORS MANUFACTURING (THAILAND) LIMITED|B|BANGPAKONG|D1|1|1B HMT1BD1B1941|2023103102|31/10/2023|11:01|31/10/2023|19:45|PSG|21|EB66|02|||||||||||||PSG-21|722E-B-PK|31/10/2023|19:45|01/11/2023|02:26||4|42181-KK010-00|GASKET  DIFFERENTIAL CARRIER|H179||400|400|1|||31/10/2023|11:01|31/10/2023|02:41|31/10/2023|02:41||30/10/2023|07:30|3110|||
45|HMT1|B|HINO MOTORS MANUFACTURING (THAILAND) LIMITED|B|BANGPAKONG|D1|1|1B HMT1BD1B1941|2023103102|31/10/2023|11:01|31/10/2023|19:45|PSG|21|EB66|02|||||||||||||PSG-21|722E-B-PK|31/10/2023|19:45|01/11/2023|02:26||5|48720-0K030-00|ARM ASSY LWR CONTROL|B069||2|26|13|||31/10/2023|11:01|31/10/2023|02:41|31/10/2023|02:41||30/10/2023|07:30|3110|||
46|HMT1|B|HINO MOTORS MANUFACTURING (THAILAND) LIMITED|B|BANGPAKONG|D1|1|1B HMT1BD1B1941|2023103102|31/10/2023|11:01|31/10/2023|19:45|PSG|21|EB66|02|||||||||||||PSG-21|722E-B-PK|31/10/2023|19:45|01/11/2023|02:26||6|90080-34019-00|PLUG SEAT|A541||72|216|3|||31/10/2023|11:01|31/10/2023|02:41|31/10/2023|02:41||30/10/2023|07:30|3110|||
47|HMT1|B|HINO MOTORS MANUFACTURING (THAILAND) LIMITED|B|BANGPAKONG|D1|1|1B HMT1BD1B1941|2023103102|31/10/2023|11:01|31/10/2023|19:45|PSG|21|EB66|02|||||||||||||PSG-21|722E-B-PK|31/10/2023|19:45|01/11/2023|02:26||7|90178-T0075-00|NUT FLANGE|D468||1000|2000|2|||31/10/2023|11:01|31/10/2023|02:41|31/10/2023|02:41||30/10/2023|07:30|3110|||
